# page_id = 11a

ཞིང་སྐལ་	[ཞིང་སྐལ་] n.count NOUN Number=Sing #1->1
འགྱོད་	[འགྱོད་] v.invar VERB #9->9
ཚངས་	[ཚངས་] v.invar VERB #10->10
ཕུལ་	[འབུལ་] v.past VERB Tense=Past #11->11
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #12->11 @mark
སྡིག་བ་	[སྡིག་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #13->13
ལས་	[ལས་√case] case.abl ADP Case=Abl #14->14
གྲོལ་བ་	[གྲོལ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #15->15
དེ་	[དེ་√d] d.dem DET PronType=Dem #16->16
ཡིན	[ཡིན་] v.cop AUX #17->17
།	[།] punc PUNCT #18->18
ང་	[ང་√p] p.pers PRON PronType=Prs #1->1
ཡང་	[འང་√cl] cl.focus PART #2->2
སྒོམ་ཆེན་	[སྒོམ་ཆེན་] n.count NOUN Number=Sing #3->3
གྲོང་ཡུལ་	[གྲོང་ཡུལ་] n.count NOUN Number=Sing #4->4
དུ་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
འཆི་བ་	[འཆི་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #6->6
རྒྱལ་པོ་	[རྒྱལ་པོ་] n.count NOUN Number=Sing #7->7
དམངས་	[དམངས་] n.count NOUN Number=Sing #8->8
ཁྱིམ་	[ཁྱིམ་] n.count NOUN Number=Sing #9->9
ཏུ་	[དུ་√case] case.term ADP Case=Ter #10->9 @case
འཆི་བ་	[འཆི་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #11->11
དང་	[དང་√case] case.ass ADP Case=Com #12->12
འདྲ་བ	[འདྲ་√2] n.v.invar VERB VerbForm=Vnoun #13->13
ས	[གྱིས་√case] case.agn ADP Case=Agn #14->14
།	[།] punc PUNCT #15->15
ད་	[ད་] adv.temp ADV AdvType=Tim #1->1
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #2->2
དུ་	[དུ་√case] case.term ADP Case=Ter #3->2 @case
དུར་ས་	[དུར་ས་] n.count NOUN Number=Sing #4->4
སྙོག་	[སྙོག་√1] v.pres VERB Tense=Pres #5->5	[སྙོག་√2] v.pres VERB Tense=Pres #5->5
ཏུ་	[དུ་√cv] cv.term SCONJ Case=Ter #6->5 @mark
འགྲོ་	[འགྲོ་] v.fut.v.pres VERB Tense=Fut,Pres #7->7
གསུང་བ་	[གསུང་√1] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #8->8	[གསུང་√2] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #8->8
ལ	[ལ་√case] case.all ADP Case=All #9->9
།	[།] punc PUNCT #10->10
སེ་བན་རས་པ	[སེ་བན་རས་པ་] n.prop PROPN #1->1
ས	[གྱིས་√case] case.agn ADP Case=Agn #2->1 @case
།	[།] punc PUNCT #3->3
འོ་	[འོ་] adv.proclausal ADV PronType=Dem #1->1
ན་	[ན་√case] case.loc ADP Case=Loc #2->1 @case
སྙུང་གཞི་	[སྙུང་གཞི་] n.count NOUN Number=Sing #3->3
འདི	[འདི་√d] d.dem DET PronType=Dem #4->4
ས་	[གྱིས་√case] case.agn ADP Case=Agn #5->5
འབྱོན་པ་	[འབྱོན་√1] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #6->6	[འབྱོན་√2] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #6->6
འོ་	[འོ་√cv] cv.fin PART Mood=Ind #7->6 @discourse
རྒྱལ་བ་	[རྒྱལ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #8->8
གདའ་བ	[གདའ་] n.v.invar VERB VerbForm=Vnoun #9->9
ས་	[གྱིས་√case] case.agn ADP Case=Agn #10->10
འདོ་ལི་	[འདོ་ལི་] n.count NOUN Number=Sing #11->11
ལ་	[ལ་√case] case.all ADP Case=All #12->11 @case
གདན་	[གདན་] n.count NOUN Number=Sing #13->13
འདྲེན་	[བགྲང་] v.pres VERB Tense=Pres #14->14	[འདྲེན་] v.pres VERB Tense=Pres #14->14
དགོས་	[དགོས་] v.aux VERB VerbType=Aux #15->15
ཞུས་པ	[འཇུ་√3] n.v.past VERB Tense=Past|VerbForm=Vnoun #16->16	[ཞུ་√1] n.v.past VERB Tense=Past|VerbForm=Vnoun #16->16
ས	[གྱིས་√case] case.agn ADP Case=Agn #17->17
།	[།] punc PUNCT #18->18
ང་	[ང་√p] p.pers PRON PronType=Prs #1->1
ན	[ན་] v.invar VERB #2->2
འི་	[གྱི་√cv] cv.gen SCONJ Case=Gen #3->2 @mark
ཡོང་བ	[ཡོང་] n.v.invar VERB VerbForm=Vnoun #4->4
འི་	[གྱི་√case] case.gen ADP Case=Gen #5->5
ངེས་པ་	[ངེས་] n.v.invar VERB VerbForm=Vnoun #6->6
ཡང་	[འང་√cl] cl.focus PART #7->7
མེད	[མེད་] v.neg VERB Polarity=Neg #8->8
།	[།] punc PUNCT #9->8 @punct
འཆི་བ	[འཆི་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->2
ངེས་པ་	[ངེས་] n.v.invar VERB VerbForm=Vnoun #3->3
ཡང་	[འང་√cl] cl.focus PART #4->4
མེད་	[མེད་] v.neg VERB Polarity=Neg #5->5
དེ	[ཏེ་√cv] cv.sem SCONJ Case=Sem #6->5 @mark
།	[།] punc PUNCT #7->5 @punct
ན་ཚུལ་	[ན་ཚུལ་] n.v.invar VERB VerbForm=Vnoun #1->1
འདི	[འདི་√d] d.dem DET PronType=Dem #2->2
ར་	[དུ་√case] case.term ADP Case=Ter #3->3
བསྟན	[སྟོན་] v.fut.v.past VERB Tense=Fut,Past #4->4
།	[།] punc PUNCT #5->4 @punct
འཆི་ཚུལ་	[འཆི་ཚུལ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun #1->1
སྟོན་	[སྟོན་] v.pres VERB Tense=Pres #2->2
དུ་	[དུ་√cv] cv.term SCONJ Case=Ter #3->2 @mark
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #4->4
དུ་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
འགྲོ	[འགྲོ་] v.fut.v.pres VERB Tense=Fut,Pres #6->6
།	[།] punc PUNCT #7->6 @punct
དེ་	[དེ་√d] d.dem DET PronType=Dem #1->1
ལ་	[ལ་√case] case.all ADP Case=All #2->2
འདོ་ལི་	[འདོ་ལི་] n.count NOUN Number=Sing #3->3
མི་	[མི་√neg] neg PART Polarity=Neg #4->5 @advmod
དགོས	[དགོས་] v.fut.v.pres VERB Tense=Fut,Pres #5->5
།	[།] punc PUNCT #6->5 @punct
རས་པ་	[རས་པ་] n.count NOUN Number=Sing #1->1
གཞོན་པ་	[གཞོན་པ་] n.count NOUN Number=Sing #2->2
འགའ་	[འགའ་√d] d.plural DET Number=Plur #3->2 @det
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #4->4
དུ་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
སྔོན་	[སྔོན་] adv.temp ADV AdvType=Tim #6->6
ལ་	[ལ་√case] case.all ADP Case=All #7->6 @case
སོང་	[འགྲོ་] v.imp VERB Mood=Imp #8->8	[སོང་] v.imp VERB Mood=Imp #8->8
གསུང་	[གསུང་] v.invar VERB #9->9
།	[།] punc PUNCT #10->9 @punct
དེ	[དེ་√d] d.dem DET PronType=Dem #1->1
ར་	[དུ་√case] case.term ADP Case=Ter #2->2
གཞོན་པ་	[གཞོན་པ་] n.count NOUN Number=Sing #3->3
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #4->3 @det
ཀྱིས་	[གྱིས་√case] case.agn ADP Case=Agn #5->3 @case
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #6->6
དུ་	[དུ་√case] case.term ADP Case=Ter #7->6 @case
ཕྱིན་པ	[འགྲོ་] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8	[ཕྱིན་] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8
ས	[གྱིས་√case] case.agn ADP Case=Agn #9->9
།	[།] punc PUNCT #10->10
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing NOUN Number=Sing #1->1
འབྲི་ལྕེ་ཕུག་	[འབྲི་ལྕེ་ཕུག་] n.prop PROPN PROPN #2->2
ན་	[ན་√case] case.loc ADP Case=Loc ADP Case=Loc #3->2 @case
སྔོན་	[སྔོན་] adv.temp ADV AdvType=Tim ADV AdvType=Tim #4->4
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All #5->4 @case
ཕེབས་	[ཕེབས་] v.invar VERB VERB #6->6
འདུག	[འདུག་] v.invar VERB VERB #7->7
གྲྭ་པ་	[གྲྭ་པ་] n.count NOUN Number=Sing NOUN Number=Sing #1->1
བགྲེས་པ་	[བགྲེས་] n.v.invar VERB VerbForm=Vnoun VERB VerbForm=Vnoun #2->2
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur DET Number=Plur #3->3
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All #4->4
ཕྱག་ཕྱི་	[ཕྱག་ཕྱི་] n.count NOUN Number=Sing NOUN Number=Sing #5->5
བྱས་	[བྱེད་] v.past VERB Tense=Past VERB Tense=Past #6->6
ཡོང་རྒྱུ་	[ཡོང་རྒྱུ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun VERB Tense=Fut,Pres|VerbForm=Vnoun #7->7
ཅིག་	[ཅིག་√d] d.indef DET PronType=Ind DET PronType=Ind #8->8
བྱུང་	[འབྱུང་] v.past VERB Tense=Past VERB Tense=Past #9->9
།	[།] punc PUNCT PUNCT #10->9 @punct
ཕ་བོང་	[ཕ་བོང་] n.count NOUN Number=Sing NOUN Number=Sing #1->1
རེག་པ་	[རེག་] n.v.invar n.prop.B VERB VerbForm=Vnoun VERB VerbForm=Vnoun #2->2
དུག་ཅན་	[དུག་ཅན་] adj n.prop.E ADJ ADJ #3->3
གྱི་	[གྱི་√case] case.gen ADP Case=Gen ADP Case=Gen #4->4
སྟེང་	[སྟེང་] n.rel NOUN NounType=Rel NOUN NounType=Rel #5->5
ན་	[ན་√case] case.loc ADP Case=Loc ADP Case=Loc #6->6
སྙུང་ཚུལ་	[སྙུང་ཚུལ་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun VERB Tense=Pres|VerbForm=Vnoun #7->7
སྟོན་མཁན་	[སྟོན་མཁན་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun VERB Tense=Pres|VerbForm=Vnoun #8->8
གཅིག	[གཅིག་] num.card NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word #9->9
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN PROPN PROPN #1->1
དུ་	[དུ་√case] case.term ADP Case=Ter ADP Case=Ter ADP Case=Ter #2->1 @case
ཕྱི	[ཕྱི་] adv.temp ADV AdvType=Tim ADV AdvType=Tim ADV AdvType=Tim #3->3
ས་	[གྱིས་√case] case.agn ADP Case=Agn ADP Case=Agn ADP Case=Agn #4->3 @case
མཇལ་	[མཇལ་] v.fut.v.pres VERB Tense=Fut,Pres VERB Tense=Fut,Pres VERB Tense=Fut,Pres #5->5
དུ་	[དུ་√cv] cv.term SCONJ Case=Ter SCONJ Case=Ter SCONJ Case=Ter #6->5 @mark
འགྲོ་བ	[འགྲོ་] n.v.fut.n.v.pres VERB Tense=Fut,Pres|VerbForm=Vnoun VERB Tense=Fut,Pres|VerbForm=Vnoun VERB Tense=Fut,Pres|VerbForm=Vnoun #7->7
འི་	[གྱི་√case] case.gen ADP Case=Gen ADP Case=Gen ADP Case=Gen #8->8
ཉ་མ་	[ཉ་མ་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #9->9
དད་པ་ཅན་	[དད་པ་ཅན་] adj ADJ ADJ ADJ #10->10
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur DET Number=Plur DET Number=Plur #11->11
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All ADP Case=All #12->12
ཕྱགས་ཕྱི་	[ཕྱགས་ཕྱི་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #13->13
བྱེད་རྒྱུ་	[བྱེད་རྒྱུ་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun VERB Tense=Pres|VerbForm=Vnoun VERB Tense=Pres|VerbForm=Vnoun #14->14
གཅིག	[གཅིག་] num.card NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word #15->15
སྡིང་མ	[སྡིང་མ་] n.prop PROPN PROPN PROPN PROPN #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen ADP Case=Gen ADP Case=Gen ADP Case=Gen #2->1 @case
ཡོན་བདག་	[ཡོན་བདག་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #3->3
ཕྱིན་	[འགྲོ་] v.past VERB Tense=Past VERB Tense=Past VERB Tense=Past VERB Tense=Past #4->4	[ཕྱིན་] v.past VERB Tense=Past VERB Tense=Past VERB Tense=Past VERB Tense=Past #4->4
ཡོད་པ་	[ཡོད་] n.v.invar VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun #5->5
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur DET Number=Plur DET Number=Plur DET Number=Plur #6->6
ལ་	[ལ་√case] case.all ADP Case=All ADP Case=All ADP Case=All ADP Case=All #7->7
བྲག་མཁར་	[བྲག་མཁར་] n.prop PROPN PROPN PROPN PROPN #8->8
སྟེང་	[སྟེང་] n.rel NOUN NounType=Rel NOUN NounType=Rel NOUN NounType=Rel NOUN NounType=Rel #9->9
དུ་	[དུ་√case] case.term ADP Case=Ter ADP Case=Ter ADP Case=Ter ADP Case=Ter #10->10
ཆོས་	[ཆོས་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #11->11
གསུང་མཁན་	[གསུང་མཁན་] n.v.invar VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun #12->12
གཅིག	[གཅིག་] num.card NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word NUM NumType=Card|NumForm=Word #13->13
ནང་	[ནང་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #1->1
ན་	[ན་√case] case.loc ADP Case=Loc ADP Case=Loc ADP Case=Loc ADP Case=Loc #2->1 @case
གནས་པ་	[གནས་] n.v.invar VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun #3->3
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur DET Number=Plur DET Number=Plur DET Number=Plur #4->4
རེ་རེ	[རེ་རེ་√p] p.indef PRON PronType=Ind PRON PronType=Ind PRON PronType=Ind PRON PronType=Ind #5->5
འི་	[གྱི་√case] case.gen ADP Case=Gen ADP Case=Gen ADP Case=Gen ADP Case=Gen #6->5 @case
མདུན་	[མདུན་] n.rel NOUN NounType=Rel NOUN NounType=Rel NOUN NounType=Rel NOUN NounType=Rel #7->7
ན་	[ན་√case] case.loc ADP Case=Loc ADP Case=Loc ADP Case=Loc ADP Case=Loc #8->8
བསྙེན་བཀུར་	[བསྙེན་བཀུར་] n.count NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing NOUN Number=Sing #9->9
གསོལ་མཁན་	[གསོལ་མཁན་] n.v.invar VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun VERB VerbForm=Vnoun #10->10
རེ་རེ་	[རེ་རེ་√p] p.indef PRON PronType=Ind PRON PronType=Ind PRON PronType=Ind PRON PronType=Ind #11->11
བྱུང་	[འབྱུང་] v.past VERB Tense=Past VERB Tense=Past VERB Tense=Past VERB Tense=Past #12->12
།	[།] punc PUNCT PUNCT PUNCT PUNCT #13->12 @punct
# page_id = 94a
དེ	[དེ་√d] d.dem DET PronType=Dem #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->2
ཚེ་	[ཚེ་] n.rel NOUN NounType=Rel #3->3
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #4->4
དུ་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
སྔོན་	[སྔོན་] adv.temp ADV AdvType=Tim #6->6
ལ་	[ལ་√case] case.all ADP Case=All #7->6 @case
ཕྱིན་པ་	[འགྲོ་] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8	[ཕྱིན་] n.v.past VERB Tense=Past|VerbForm=Vnoun #8->8
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #9->9
ན་རེ	[ན་རེ་√case] case.nare quote.B ADP Case=Qot #10->10
།	[།] punc PUNCT #11->11
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing #1->1
སྔོན་	[སྔོན་] adv.temp ADV AdvType=Tim #2->2
ལ་	[ལ་√case] case.all ADP Case=All #3->2 @case
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #4->4
ན་	[ན་√case] case.loc ADP Case=Loc #5->4 @case
ཕེབས་	[ཕེབས་] v.invar VERB #6->6
འདུག་	[འདུག་] v.invar VERB #7->7
ཟེར	[ཟེར་√1] v.invar VERB #8->8	[ཟེར་√2] v.invar VERB #8->8
།	[།] punc PUNCT #9->8 @punct
བགྲེས་པ་	[བགྲེས་] n.v.invar VERB VerbForm=Vnoun #1->1
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #2->2
ན་རེ	[ན་རེ་√case] case.nare quote.B ADP Case=Qot #3->3
།	[།] punc PUNCT #4->4
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing #1->1
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #2->2
ཀྱིས་	[གྱིས་√case] case.agn ADP Case=Agn #3->2 @case
ཕྱགས་ཕྱི་	[ཕྱགས་ཕྱི་] n.count NOUN Number=Sing #4->4
བྱས་	[བྱེད་] v.past VERB Tense=Past #5->5
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #6->5 @mark
ཕེབས་	[ཕེབས་] v.invar VERB #7->7
ཟེར	[ཟེར་√1] v.invar VERB #8->8	[ཟེར་√2] v.invar VERB #8->8
།	[།] punc PUNCT #9->8 @punct
ཕྱི་	[ཕྱི་] adv.temp ADV AdvType=Tim #1->1
ནས་	[ནས་√case] case.ela ADP Case=Ela #2->1 @case
ཡོང་མཁན་	[ཡོང་མཁན་] n.v.invar VERB VerbForm=Vnoun #3->3
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #4->4
རེ་རེ་	[རེ་རེ་√p] p.indef PRON PronType=Ind #5->5
ཞིང་	[ཞིང་] n.count NOUN Number=Sing #6->6
ཕྱགས་ཕྱི་	[ཕྱགས་ཕྱི་] n.count NOUN Number=Sing #7->7
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #8->8
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #9->8 @det
ཀྱིས་	[གྱིས་√case] case.agn ADP Case=Agn #10->8 @case
བྱས་	[བྱེད་] v.past VERB Tense=Past #11->11
ཡོངས་པ་	[ཡོངས་པ་] n.v.past VERB Tense=Past|VerbForm=Vnoun #12->12
ཡིན་	[ཡིན་] v.cop AUX #13->13
ཟེར	[ཟེར་√1] v.invar VERB #14->14	[ཟེར་√2] v.invar VERB #14->14
།	[།] punc PUNCT #15->14 @punct
ཁ་	[ཁ་√p] p.indef PRON PronType=Ind #1->1
ཅིག་	[ཅིག་√d] d.indef DET PronType=Ind #2->1 @det
ན་རེ	[ན་རེ་√case] case.nare quote.B ADP Case=Qot #3->1 @case
།	[།] punc PUNCT #4->4
གཟིམས་ཁང་	[གཟིམས་ཁང་] n.count NOUN Number=Sing #1->1
ན་	[ན་√case] case.loc ADP Case=Loc #2->1 @case


བཞུགས་	[བཞུགས་] v.invar VERB #3->3
ཟེར	[ཟེར་√1] v.invar VERB #4->4	[ཟེར་√2] v.invar VERB #4->4
།	[།] punc PUNCT #5->4 @punct
ཆོས་ཉན་	[ཆོས་ཉན་] n.count NOUN Number=Sing #1->1
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #2->1 @det
ན་རེ	[ན་རེ་√case] case.nare quote.B ADP Case=Qot #3->1 @case
།	[།] punc PUNCT #4->4
དེ	[དེ་√d] d.dem DET PronType=Dem #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->2
ཉིན་	[ཉིན་] n.count NOUN Number=Sing #3->3
བྲག་མཁར་	[བྲག་མཁར་] n.prop PROPN #4->4
དུ་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
ཆོས་	[ཆོས་] n.count NOUN Number=Sing #6->6
གསུང་	[གསུང་] v.invar VERB #7->7
ཞིང་	[ཅིང་√cv] cv.impf SCONJ Case=Impf #8->7 @mark
བཞུགས་	[བཞུགས་] v.invar VERB #9->9
ཟེར	[ཟེར་√1] v.invar VERB #10->10	[ཟེར་√2] v.invar VERB #10->10
།	[།] punc PUNCT #11->10 @punct
བསྙེན་བསྐུར་	[བསྙེན་བསྐུར་] n.count NOUN Number=Sing #1->1
ཞུ་	[འཇུ་√2] v.past VERB Tense=Past #2->2	[ཞུ་√2] v.past VERB Tense=Past #2->2
མི་	[མི་] n.count NOUN Number=Sing #3->3
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #4->3 @det
རེ་རེ་	[རེ་རེ་√p] p.indef PRON PronType=Ind #5->5
ཞིང་	[ཞིང་] n.count NOUN Number=Sing #6->6
དེ	[དེ་√d] d.dem DET PronType=Dem #7->7
འི་	[གྱི་√case] case.gen ADP Case=Gen #8->8
ཉིན	[ཉིན་] n.count NOUN Number=Sing #9->9
།	[།] punc PUNCT #10->10
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing #1->1
ངེད་	[ངེད་√p] p.pers PRON PronType=Prs #2->2
ཀྱི་	[གྱི་√case] case.gen ADP Case=Gen #3->2 @case
ནང་	[ནང་] n.count NOUN Number=Sing #4->4
དུ་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
བསྙེན་བཀུར་	[བསྙེན་བཀུར་] n.count NOUN Number=Sing #6->6
ལ་	[ལ་√case] case.all ADP Case=All #7->6 @case
སྤྱན་	[སྤྱན་] n.count NOUN Number=Sing #8->8
དྲངས་	[འདྲེན་] v.past VERB Tense=Past #9->9
ཡོད་	[ཡོད་] v.invar VERB #10->10
ཟེར	[ཟེར་√1] v.invar VERB #11->11	[ཟེར་√2] v.invar VERB #11->11
།	[།] punc PUNCT #12->11 @punct
ཀུན་	[ཀུན་√d] d.plural DET Number=Plur #1->1
ཐ་དད་	[ཐ་དད་] n.count NOUN Number=Sing #2->2
ནས་	[ནས་√case] case.ela ADP Case=Ela #3->2 @case
ཡུས་	[ཡུས་] v.invar VERB #4->4
དག་པ	[དག་པ་] n.v.invar VERB VerbForm=Vnoun #5->5
ས་	[གྱིས་√case] case.agn ADP Case=Agn #6->6
ཁ་	[ཁ་] n.count NOUN Number=Sing #7->7
མ་	[མ་√neg] neg PART Polarity=Neg #8->9 @advmod
འཆམ་	[འཆམ་√1] v.fut.v.pres VERB Tense=Fut,Pres #9->9
སྟེ	[ཏེ་√cv] cv.sem SCONJ Case=Sem #10->9 @mark
།	[།] punc PUNCT #11->9 @punct
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing #1->1
ལ་	[ལ་√case] case.all ADP Case=All #2->1 @case
ཞུས་པ	[འཇུ་√3] n.v.past VERB Tense=Past|VerbForm=Vnoun #3->3	[ཞུ་√1] n.v.past VERB Tense=Past|VerbForm=Vnoun #3->3
ས	[གྱིས་√case] case.agn ADP Case=Agn #4->4
།	[།] punc PUNCT #5->5
ཀུན་	[ཀུན་√d] d.plural DET Number=Plur #1->1
བདེན་	[བདེན་] v.invar VERB #2->2
ང	[ང་√p] p.pers PRON PronType=Prs #3->3
ས་	[གྱིས་√case] case.agn ADP Case=Agn #4->3 @case
རྩེད་མོ་	[རྩེད་མོ་] n.count NOUN Number=Sing #5->5
བྱས་པ་	[བྱེད་] n.v.past VERB Tense=Past|VerbForm=Vnoun #6->6
ཡིན་	[ཡིན་] v.cop AUX #7->7
གསུང་	[གསུང་] v.invar VERB #8->8
།	[།] punc PUNCT #9->8 @punct
དེ་	[དེ་√d] d.dem DET PronType=Dem #1->1
ནས་	[ནས་√case] case.ela ADP Case=Ela #2->2
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing #3->3
ཆུ་དབར་	[ཆུ་དབར་] n.prop PROPN #4->4
གྱི་	[གྱི་√case] case.gen ADP Case=Gen #5->4 @case
འབྲི་ལྕེ་ཕུག་	[འབྲི་ལྕེ་ཕུག་] n.prop PROPN #6->6
ཏུ་	[དུ་√case] case.term ADP Case=Ter #7->6 @case
སྙུང་ཚུལ་	[སྙུང་ཚུལ་] n.v.pres VERB Tense=Pres|VerbForm=Vnoun #8->8
བསྟན་	[སྟོན་] v.past VERB Tense=Past #9->9
ནས་	[ནས་√cv] cv.ela SCONJ Case=Ela #10->9 @mark
བཞུགས་	[བཞུགས་] v.invar VERB #11->11
སོ	[འོ་√cv] cv.fin PART Mood=Ind #12->11 @discourse
།	[།] punc PUNCT #13->11 @punct
།	[།] punc PUNCT #1->1
དེ	[དེ་√d] d.dem DET PronType=Dem #1->1
འི་	[གྱི་√case] case.gen ADP Case=Gen #2->2
ཚེ་	[ཚེ་] n.rel NOUN NounType=Rel #3->3
སྔ	[སྔ་] adv.temp ADV AdvType=Tim #4->4
ར་	[དུ་√case] case.term ADP Case=Ter #5->4 @case
ཆོས་	[ཆོས་] n.count NOUN Number=Sing #6->6
གསུང་	[གསུང་] v.invar VERB #7->7
དུས་	[དུས་] n.rel NOUN NounType=Rel #8->8
བྱུང་བ	[འབྱུང་] n.v.past VERB Tense=Past|VerbForm=Vnoun #9->9
འི་	[གྱི་√case] case.gen ADP Case=Gen #10->10
ལྟས་	[ལྟས་] n.count NOUN Number=Sing #11->11
འཇའ་འོད་	[འཇའ་འོད་] n.count NOUN Number=Sing #12->12
ལ་	[ལ་√case] case.all ADP Case=All #13->12 @case
སོགས་པ་	[སོགས་] n.v.invar VERB VerbForm=Vnoun #14->14
རྣམས་	[རྣམས་√d] d.plural DET Number=Plur #15->15
ཆུ་བར་	[ཆུ་བར་] n.prop PROPN #16->16
གྱི་	[གྱི་√case] case.gen ADP Case=Gen #17->16 @case
ནམ་མཁའ་	[ནམ་མཁའ་] n.count NOUN Number=Sing #18->18
དང་	[དང་√case] case.ass ADP Case=Com #19->18 @case
རི་རྩེ་	[རི་རྩེ་] n.count NOUN Number=Sing #20->20
ལུང་བ་	[ལུང་བ་] n.count NOUN Number=Sing #21->21
ཀུན་	[ཀུན་√d] d.plural DET Number=Plur #22->21 @det
ཁྱབ་པ་	[ཁྱབ་] n.v.invar VERB VerbForm=Vnoun #23->23
བྱུང་	[འབྱུང་] v.past VERB Tense=Past #24->24
ངོ་	[འོ་√cv] cv.fin PART Mood=Ind #25->24 @discourse
།	[།] punc PUNCT #26->24 @punct
།	[།] punc PUNCT #1->1
དེ་	[དེ་√d] d.dem DET PronType=Dem #1->1
ནས་	[ནས་√case] case.ela ADP Case=Ela #2->2
རྗེ་བཙུན་	[རྗེ་བཙུན་] n.count NOUN Number=Sing #3->3
ཞིང་ཁམས་	[ཞིང་ཁམས་] n.count NOUN Number=Sing #4->4
